"","Symbol","Year","Indicator"
"10523","CCIH","Y2013",1
"10524","CCLP","Y2013",1
"10525","CCMP","Y2013",1
"10526","CCOI","Y2013",1
"10527","CCRC","Y2013",0
"10528","CCRN","Y2013",1
"10529","CCUR","Y2013",1
"10530","CCXI","Y2013",1
"10531","CDEV","Y2013",0
"10532","CDK","Y2013",0
"10533","CDLX","Y2013",0
"10534","CDMO","Y2013",1
"10535","CDMOP","Y2013",NA
"10536","CDNA","Y2013",0
"10537","CDNS","Y2013",1
"10538","CDTI","Y2013",1
"10539","CDTX","Y2013",0
"10540","CDW","Y2013",1
"10541","CDXC","Y2013",1
"10542","CDXS","Y2013",1
"10543","CDZI","Y2013",1
"10544","CECE","Y2013",1
"10545","CECO","Y2013",1
"10546","CELC","Y2013",0
"10547","CELG","Y2013",1
"10548","CELH","Y2013",1
"10549","CEMI","Y2013",0
"10550","CENT","Y2013",1
"10551","CENTA","Y2013",1
"10552","CENX","Y2013",1
"10553","CERC","Y2013",0
"10554","CERN","Y2013",1
"10555","CERS","Y2013",1
"10556","CETV","Y2013",1
"10557","CETX","Y2013",0
"10558","CEVA","Y2013",1
"10559","CFMS","Y2013",0
"10560","CFRX","Y2013",0
"10561","CGEN","Y2013",1
"10562","CGIX","Y2013",1
"10563","CGNT","Y2013",0
"10564","CGNX","Y2013",1
"10565","CHCI","Y2013",1
"10566","CHDN","Y2013",1
"10567","CHEF","Y2013",1
"10568","CHEK","Y2013",0
"10569","CHFS","Y2013",1
"10570","CHKE","Y2013",1
"10571","CHKP","Y2013",1
"10572","CHMA","Y2013",0
"10573","CHNR","Y2013",1
"10574","CHRS","Y2013",0
"10575","CHRW","Y2013",1
"10576","CHSCM","Y2013",NA
"10577","CHSCN","Y2013",NA
"10578","CHSCO","Y2013",NA
"10579","CHSCP","Y2013",NA
"10580","CHTR","Y2013",1
"10581","CHUBA","Y2013",0
"10582","CHUBK","Y2013",0
"10583","CHUY","Y2013",1
"10584","CIDM","Y2013",1
"10585","CIFS","Y2013",0
"10586","CJJD","Y2013",0
"10587","CKPT","Y2013",0
"10588","CLAR","Y2013",1
"10589","CLBS","Y2013",1
"10590","CLCT","Y2013",1
"10591","CLDX","Y2013",1
"10592","CLFD","Y2013",1
"10593","CLGN","Y2013",0
"10594","CLIR","Y2013",1
"10595","CLLS","Y2013",0
"10596","CLMT","Y2013",1
"10597","CLNE","Y2013",1
"10598","CLRB","Y2013",1
"10599","CLRO","Y2013",0
"10600","CLSD","Y2013",0
"10601","CLSN","Y2013",1
"10602","CLUB","Y2013",1
"10603","CLVS","Y2013",1
"10604","CLWT","Y2013",1
"10605","CLXT","Y2013",0
"10606","CMCO","Y2013",1
"10607","CMCSA","Y2013",1
"10608","CMCT","Y2013",0
"10609","CMPR","Y2013",1
"10610","CMRX","Y2013",1
"10611","CMTA","Y2013",0
"10612","CMTL","Y2013",1
"10613","CNAT","Y2013",1
"10614","CNCE","Y2013",1
"10615","CNET","Y2013",1
"10616","CNIT","Y2013",1
"10617","CNMD","Y2013",1
"10618","CNSL","Y2013",1
"10619","CNTY","Y2013",1
"10620","CNXN","Y2013",1
"10621","CODA","Y2013",1
"10622","CODX","Y2013",0
"10623","COGT","Y2013",1
"10624","COHR","Y2013",1
"10625","COHU","Y2013",1
"10626","COKE","Y2013",1
"10627","COLL","Y2013",0
"10628","COLM","Y2013",1
"10629","COMM","Y2013",1
"10630","CONE","Y2013",1
"10631","CONN","Y2013",1
"10632","COOL","Y2013",1
"10633","CORE","Y2013",1
"10634","CORI","Y2013",0
"10635","CORT","Y2013",1
"10636","COST","Y2013",1
"10637","COUP","Y2013",0
"10638","CPAH","Y2013",1
"10639","CPHC","Y2013",1
"10640","CPIX","Y2013",1
"10641","CPLA","Y2013",1
"10642","CPLP","Y2013",1
"10643","CPRT","Y2013",1
"10644","CPRX","Y2013",1
"10645","CPSH","Y2013",1
"10646","CPSI","Y2013",1
"10647","CPST","Y2013",1
"10648","CRAI","Y2013",1
"10649","CRAY","Y2013",1
"10650","CRBP","Y2013",0
"10651","CREE","Y2013",1
"10652","CREG","Y2013",1
"10653","CRIS","Y2013",1
"10654","CRME","Y2013",1
"10655","CRMT","Y2013",1
"10656","CRNT","Y2013",1
"10657","CROX","Y2013",1
"10658","CRSP","Y2013",0
"10659","CRTO","Y2013",1
"10660","CRUS","Y2013",1
"10661","CRVS","Y2013",0
"10662","CRWS","Y2013",1
"10663","CRZO","Y2013",1
"10664","CSBR","Y2013",1
"10665","CSCO","Y2013",1
"10666","CSGP","Y2013",1
"10667","CSGS","Y2013",1
"10668","CSII","Y2013",1
"10669","CSIQ","Y2013",1
"10670","CSOD","Y2013",1
"10671","CSPI","Y2013",1
"10672","CSTE","Y2013",1
"10673","CSWC","Y2013",1
"10674","CSWI","Y2013",0
"10675","CSX","Y2013",1
"10676","CTAS","Y2013",1
"10677","CTG","Y2013",1
"10678","CTHR","Y2013",1
"10679","CTIB","Y2013",1
"10680","CTIC","Y2013",1
"10681","CTMX","Y2013",0
"10682","CTRE","Y2013",1
"10683","CTRL","Y2013",1
"10684","CTRN","Y2013",1
"10685","CTRP","Y2013",1
"10686","CTRV","Y2013",0
"10687","CTSH","Y2013",1
"10688","CTSO","Y2013",1
"10689","CTWS","Y2013",1
"10690","CTXR","Y2013",0
"10691","CTXS","Y2013",1
"10692","CUE","Y2013",0
"10693","CUI","Y2013",1
"10694","CUR","Y2013",1
"10695","CUTR","Y2013",1
"10696","CVCO","Y2013",1
"10697","CVGI","Y2013",1
"10698","CVGW","Y2013",1
"10699","CVLT","Y2013",1
"10700","CVTI","Y2013",1
"10701","CVV","Y2013",1
"10702","CWBR","Y2013",0
"10703","CWCO","Y2013",1
"10704","CWST","Y2013",1
"10705","CXDC","Y2013",1
"10706","CXRX","Y2013",1
"10707","CY","Y2013",1
"10708","CYAD","Y2013",0
"10709","CYAN","Y2013",1
"10710","CYBE","Y2013",1
"10711","CYCC","Y2013",1
"10712","CYCCP","Y2013",NA
"10713","CYOU","Y2013",1
"10714","CYRN","Y2013",1
"10715","CYRX","Y2013",1
"10716","CYTK","Y2013",1
"10717","CYTR","Y2013",1
"10718","CYTX","Y2013",1
"10719","CZR","Y2013",1
"10720","DAIO","Y2013",1
"10721","DAKT","Y2013",1
"10722","DARE","Y2013",0
"10723","DAVE","Y2013",1
"10724","DBVT","Y2013",1
"10725","DCAR","Y2013",1
"10726","DCIX","Y2013",1
"10727","DCPH","Y2013",0
"10728","DELT","Y2013",0
"10729","DENN","Y2013",1
"10730","DEPO","Y2013",1
"10731","DERM","Y2013",0
"10732","DEST","Y2013",1
"10733","DFBG","Y2013",1
"10734","DFFN","Y2013",1
"10735","DFRG","Y2013",1
"10736","DGII","Y2013",1
"10737","DGLY","Y2013",1
"10738","DIOD","Y2013",1
"10739","DISCA","Y2013",1
"10740","DISCB","Y2013",1
"10741","DISCK","Y2013",1
"10742","DISH","Y2013",1
"10743","DJCO","Y2013",1
"10744","DLHC","Y2013",0
"10745","DLPN","Y2013",1
"10746","DLTH","Y2013",0
"10747","DLTR","Y2013",1
"10748","DMLP","Y2013",1
"10749","DMPI","Y2013",1
"10750","DMRC","Y2013",1
"10751","DNKN","Y2013",1
"10752","DNLI","Y2013",0
"10753","DOGZ","Y2013",0
"10754","DORM","Y2013",1
"10755","DOVA","Y2013",0
"10756","DOX","Y2013",1
"10757","DRAD","Y2013",1
"10758","DRIO","Y2013",1
"10759","DRNA","Y2013",1
"10760","DRRX","Y2013",1
"10761","DRYS","Y2013",1
"10762","DSGX","Y2013",1
"10763","DSKE","Y2013",0
"10764","DSPG","Y2013",1
"10765","DSWL","Y2013",1
"10766","DTEA","Y2013",0
"10767","DTRM","Y2013",1
"10768","DVAX","Y2013",1
"10769","DVCR","Y2013",1
"10770","DWCH","Y2013",1
"10771","DWSN","Y2013",1
"10772","DXCM","Y2013",1
"10773","DXLG","Y2013",1
"10774","DXPE","Y2013",1
"10775","DXYN","Y2013",1
"10776","DYNT","Y2013",1
"10777","DYSL","Y2013",1
"10778","DZSI","Y2013",1
"10779","EA","Y2013",1
"10780","EACQ","Y2013",0
"10781","EARS","Y2013",1
"10782","EAST","Y2013",0
"10783","EBAY","Y2013",1
"10784","EBIO","Y2013",1
"10785","EBIX","Y2013",1
"10786","ECHO","Y2013",1
"10787","ECOL","Y2013",1
"10788","ECYT","Y2013",1
"10789","EDAP","Y2013",1
"10790","EDGE","Y2013",0
"10791","EDGW","Y2013",1
"10792","EDIT","Y2013",0
"10793","EDUC","Y2013",1
"10794","EEI","Y2013",1
"10795","EFII","Y2013",1
"10796","EFOI","Y2013",1
"10797","EGAN","Y2013",1
"10798","EGLE","Y2013",1
"10799","EGLT","Y2013",1
"10800","EGOV","Y2013",1
"10801","EGRX","Y2013",1
"10802","EIGI","Y2013",1
"10803","EIGR","Y2013",1
"10804","EKSO","Y2013",1
"10805","ELGX","Y2013",1
"10806","ELON","Y2013",1
"10807","ELSE","Y2013",1
"10808","ELTK","Y2013",1
"10809","EMITF","Y2013",1
"10810","EMKR","Y2013",1
"10811","EML","Y2013",1
"10812","EMMS","Y2013",1
"10813","ENDP","Y2013",1
"10814","ENG","Y2013",1
"10815","ENPH","Y2013",1
"10816","ENSG","Y2013",1
"10817","ENT","Y2013",1
"10818","ENTA","Y2013",1
"10819","ENTG","Y2013",1
"10820","ENTL","Y2013",0
"10821","EOLS","Y2013",0
"10822","EPAY","Y2013",1
"10823","EPIX","Y2013",0
"10824","EPZM","Y2013",1
"10825","EQIX","Y2013",1
"10826","ERI","Y2013",1
"10827","ERIC","Y2013",1
"10828","ERII","Y2013",1
"10829","ERYP","Y2013",0
"10830","ESCA","Y2013",1
"10831","ESEA","Y2013",1
"10832","ESES","Y2013",1
"10833","ESIO","Y2013",1
"10834","ESLT","Y2013",1
"10835","ESND","Y2013",1
"10836","ESPR","Y2013",1
"10837","ESRX","Y2013",1
"10838","ESTR","Y2013",0
"10839","ETSY","Y2013",0
"10840","EVBG","Y2013",0
"10841","EVEP","Y2013",1
"10842","EVFM","Y2013",0
"10843","EVGN","Y2013",1
"10844","EVK","Y2013",1
"10845","EVLV","Y2013",1
"10846","EVOK","Y2013",1
"10847","EVOL","Y2013",0
"10848","EXAS","Y2013",1
"10849","EXEL","Y2013",1
"10850","EXFO","Y2013",1
"10851","EXLS","Y2013",1
"10852","EXPD","Y2013",1
"10853","EXPE","Y2013",1
"10854","EXPO","Y2013",1
"10855","EXTR","Y2013",1
"10856","EXXI","Y2013",0
"10857","EYE","Y2013",0
"10858","EYEG","Y2013",0
"10859","EYEN","Y2013",0
"10860","EYES","Y2013",1
"10861","EZPW","Y2013",1
"10862","FANG","Y2013",1
"10863","FARM","Y2013",1
"10864","FARO","Y2013",1
"10865","FAST","Y2013",1
"10866","FAT","Y2013",0
"10867","FATE","Y2013",1
"10868","FB","Y2013",1
"10869","FBIO","Y2013",1
"10870","FCEL","Y2013",1
"10871","FCRE","Y2013",1
"10872","FCSC","Y2013",1
"10873","FEIM","Y2013",1
"10874","FELE","Y2013",1
"10875","FENC","Y2013",0
"10876","FEYE","Y2013",1
"10877","FFHL","Y2013",1
"10878","FFIV","Y2013",1
"10879","FGEN","Y2013",0
"10880","FINL","Y2013",1
"10881","FISV","Y2013",1
"10882","FIVE","Y2013",1
"10883","FIVN","Y2013",0
"10884","FIZZ","Y2013",1
"10885","FLDM","Y2013",1
"10886","FLEX","Y2013",1
"10887","FLGT","Y2013",0
"10888","FLIR","Y2013",1
"10889","FLKS","Y2013",0
"10890","FLL","Y2013",1
"10891","FLWS","Y2013",1
"10892","FLXN","Y2013",1
"10893","FLXS","Y2013",1
"10894","FMI","Y2013",1
"10895","FNJN","Y2013",1
"10896","FNKO","Y2013",0
"10897","FNSR","Y2013",1
"10898","FOGO","Y2013",0
"10899","FOLD","Y2013",1
"10900","FOMX","Y2013",0
"10901","FONR","Y2013",1
"10902","FORD","Y2013",1
"10903","FORK","Y2013",0
"10904","FORM","Y2013",1
"10905","FORR","Y2013",1
"10906","FORTY","Y2013",1
"10907","FOSL","Y2013",1
"10908","FOX","Y2013",1
"10909","FOXA","Y2013",1
"10910","FOXF","Y2013",1
"10911","FPAY","Y2013",1
"10912","FPRX","Y2013",1
"10913","FRAN","Y2013",1
"10914","FRED","Y2013",1
"10915","FRGI","Y2013",1
"10916","FRPT","Y2013",0
"10917","FRSH","Y2013",1
"10918","FRSX","Y2013",0
"10919","FRTA","Y2013",0
"10920","FSCT","Y2013",0
"10921","FSLR","Y2013",1
"10922","FSNN","Y2013",1
"10923","FSTR","Y2013",1
"10924","FTD","Y2013",1
"10925","FTEK","Y2013",1
"10926","FTFT","Y2013",1
"10927","FTNT","Y2013",1
"10928","FTR","Y2013",1
"10929","FUV","Y2013",0
"10930","FVE","Y2013",1
"10931","FWONK","Y2013",0
"10932","FWP","Y2013",0
"10933","FWRD","Y2013",1
"10934","GAIA","Y2013",1
"10935","GALT","Y2013",1
"10936","GASS","Y2013",1
"10937","GBT","Y2013",0
"10938","GDEN","Y2013",1
"10939","GDS","Y2013",0
"10940","GEC","Y2013",1
"10941","GEMP","Y2013",0
"10942","GENC","Y2013",1
"10943","GENE","Y2013",1
"10944","GEOS","Y2013",1
"10945","GERN","Y2013",1
"10946","GEVO","Y2013",1
"10947","GFN","Y2013",1
"10948","GHDX","Y2013",1
"10949","GIFI","Y2013",1
"10950","GIGM","Y2013",1
"10951","GIII","Y2013",1
"10952","GILD","Y2013",1
"10953","GILT","Y2013",1
"10954","GLAD","Y2013",1
"10955","GLBS","Y2013",1
"10956","GLDD","Y2013",1
"10957","GLMD","Y2013",1
"10958","GLNG","Y2013",1
"10959","GLPG","Y2013",1
"10960","GLPI","Y2013",1
"10961","GLUU","Y2013",1
"10962","GLYC","Y2013",0
"10963","GMLP","Y2013",1
"10964","GNCA","Y2013",1
"10965","GNCMA","Y2013",1
"10966","GNMK","Y2013",1
"10967","GNMX","Y2013",1
"10968","GNTX","Y2013",1
"10969","GNUS","Y2013",1
"10970","GOGL","Y2013",1
"10971","GOGO","Y2013",1
"10972","GOLD","Y2013",1
"10973","GOOD","Y2013",1
"10974","GOODO","Y2013",NA
"10975","GOODP","Y2013",NA
"10976","GOOG","Y2013",1
"10977","GOOGL","Y2013",1
"10978","GPIC","Y2013",1
"10979","GPOR","Y2013",1
"10980","GPP","Y2013",0
"10981","GPRE","Y2013",1
"10982","GPRO","Y2013",0
"10983","GRBK","Y2013",1
"10984","GRFS","Y2013",1
"10985","GRMN","Y2013",1
"10986","GRPN","Y2013",1
"10987","GRVY","Y2013",0
"10988","GSIT","Y2013",1
"10989","GSM","Y2013",0
"10990","GSUM","Y2013",0
"10991","GT","Y2013",1
"10992","GTHX","Y2013",0
"10993","GTIM","Y2013",1
"10994","GTLS","Y2013",1
"10995","GTXI","Y2013",1
"10996","GURE","Y2013",1
"10997","GWPH","Y2013",1
"10998","GWRS","Y2013",0
"10999","GYRO","Y2013",0
"11000","HA","Y2013",1
"11001","HABT","Y2013",0
"11002","HAIN","Y2013",1
"11003","HAIR","Y2013",0
"11004","HALO","Y2013",1
"11005","HAS","Y2013",1
"11006","HAYN","Y2013",1
"11007","HBIO","Y2013",1
"11008","HBP","Y2013",1
"11009","HCCI","Y2013",1
"11010","HCKT","Y2013",1
"11011","HCM","Y2013",0
"11012","HCOM","Y2013",1
"11013","HCSG","Y2013",1
"11014","HDNG","Y2013",1
"11015","HDP","Y2013",0
"11016","HDS","Y2013",1
"11017","HDSN","Y2013",1
"11018","HEAR","Y2013",1
"11019","HEBT","Y2013",0
"11020","HELE","Y2013",1
"11021","HIBB","Y2013",1
"11022","HIHO","Y2013",1
"11023","HIMX","Y2013",1
"11024","HLG","Y2013",0
"11025","HLIT","Y2013",1
"11026","HMHC","Y2013",0
"11027","HMNY","Y2013",1
"11028","HMSY","Y2013",1
"11029","HMTV","Y2013",0
"11030","HNRG","Y2013",1
"11031","HOFT","Y2013",1
"11032","HOLI","Y2013",1
"11033","HOLX","Y2013",1
"11034","HOVNP","Y2013",NA
"11035","HPJ","Y2013",1
"11036","HPT","Y2013",1
"11037","HQCL","Y2013",0
"11038","HQY","Y2013",0
"11039","HRTX","Y2013",0
"11040","HSGX","Y2013",0
"11041","HSIC","Y2013",1
"11042","HSII","Y2013",1
"11043","HSKA","Y2013",1
"11044","HSON","Y2013",1
"11045","HSTM","Y2013",1
"11046","HTBX","Y2013",1
"11047","HTGM","Y2013",0
"11048","HTHT","Y2013",1
"11049","HTLD","Y2013",1
"11050","HUBG","Y2013",1
"11051","HURC","Y2013",1
"11052","HURN","Y2013",1
"11053","HWCC","Y2013",1
"11054","HWKN","Y2013",1
"11055","HYGS","Y2013",1
"11056","HZNP","Y2013",1
"11057","IAC","Y2013",1
"11058","IART","Y2013",1
"11059","ICAD","Y2013",1
"11060","ICCC","Y2013",1
"11061","ICFI","Y2013",1
"11062","ICHR","Y2013",0
"11063","ICLK","Y2013",0
"11064","ICLR","Y2013",1
"11065","ICON","Y2013",1
"11066","ICPT","Y2013",1
"11067","ICUI","Y2013",1
"11068","IDCC","Y2013",1
"11069","IDRA","Y2013",1
"11070","IDSA","Y2013",1
"11071","IDSY","Y2013",1
"11072","IDTI","Y2013",1
"11073","IDXG","Y2013",1
"11074","IDXX","Y2013",1
"11075","IEP","Y2013",1
"11076","IESC","Y2013",1
"11077","IFMK","Y2013",0
"11078","IFON","Y2013",1
"11079","IGLD","Y2013",1
"11080","III","Y2013",1
"11081","IIIN","Y2013",1
"11082","IIJI","Y2013",1
"11083","IIN","Y2013",1
"11084","IIVI","Y2013",1
"11085","IKNX","Y2013",0
"11086","ILMN","Y2013",1
"11087","ILPT","Y2013",0
"11088","IMDZ","Y2013",0
"11089","IMGN","Y2013",1
"11090","IMI","Y2013",1
"11091","IMKTA","Y2013",1
"11092","IMMP","Y2013",1
"11093","IMMR","Y2013",1
"11094","IMMU","Y2013",1
"11095","IMMY","Y2013",1
"11096","IMOS","Y2013",1
"11097","IMPV","Y2013",1
"11098","IMRN","Y2013",0
"11099","IMTE","Y2013",0
"11100","INAP","Y2013",1
"11101","INCY","Y2013",1
"11102","INFI","Y2013",1
"11103","INFN","Y2013",1
"11104","INFO","Y2013",1
"11105","INGN","Y2013",1
"11106","INNT","Y2013",0
"11107","INO","Y2013",1
"11108","INOD","Y2013",1
"11109","INOV","Y2013",0
"11110","INPX","Y2013",1
"11111","INSE","Y2013",0
"11112","INSG","Y2013",1
"11113","INSM","Y2013",1
"11114","INSY","Y2013",1
"11115","INTC","Y2013",1
"11116","INTG","Y2013",0
"11117","INTU","Y2013",1
"11118","INTX","Y2013",1
"11119","INVA","Y2013",1
"11120","INVE","Y2013",1
"11121","INWK","Y2013",1
"11122","IONS","Y2013",1
"11123","IOSP","Y2013",1
"11124","IOTS","Y2013",0
"11125","IOVA","Y2013",1
"11126","IPAR","Y2013",1
"11127","IPAS","Y2013",1
"11128","IPCI","Y2013",1
"11129","IPDN","Y2013",1
"11130","IPGP","Y2013",1
"11131","IPHS","Y2013",1
"11132","IPIC","Y2013",0
"11133","IPWR","Y2013",1
"11134","IPXL","Y2013",1
"11135","IRBT","Y2013",1
"11136","IRCP","Y2013",1
"11137","IRDM","Y2013",1
"11138","IRDMB","Y2013",NA
"11139","IRIX","Y2013",1
"11140","IRMD","Y2013",1
"11141","IRTC","Y2013",0
"11142","IRWD","Y2013",1
"11143","ISCA","Y2013",1
"11144","ISIG","Y2013",1
"11145","ISNS","Y2013",1
"11146","ISRG","Y2013",1
"11147","ISRL","Y2013",1
"11148","ISSC","Y2013",1
"11149","ITCI","Y2013",1
"11150","ITI","Y2013",1
"11151","ITRI","Y2013",1
"11152","ITRN","Y2013",1
"11153","ITUS","Y2013",1
"11154","IVAC","Y2013",1
"11155","IVTY","Y2013",0
"11156","IZEA","Y2013",1
"11157","JACK","Y2013",1
"11158","JAGX","Y2013",0
"11159","JAKK","Y2013",1
"11160","JASN","Y2013",0
"11161","JASO","Y2013",1
"11162","JAZZ","Y2013",1
"11163","JBHT","Y2013",1
"11164","JBLU","Y2013",1
"11165","JBSS","Y2013",1
"11166","JCOM","Y2013",1
"11167","JCS","Y2013",0
"11168","JCTCF","Y2013",1
"11169","JD","Y2013",0
"11170","JJSF","Y2013",1
"11171","JKHY","Y2013",1
"11172","JMBA","Y2013",1
"11173","JMU","Y2013",0
"11174","JNCE","Y2013",0
"11175","JNP","Y2013",1
"11176","JOBS","Y2013",1
"11177","JOUT","Y2013",1
"11178","JSYN","Y2013",0
"11179","JUNO","Y2013",0
"11180","JVA","Y2013",1
"11181","JYNT","Y2013",0
"11182","KALA","Y2013",0
"11183","KALU","Y2013",1
"11184","KALV","Y2013",0
"11185","KANG","Y2013",1
"11186","KBAL","Y2013",1
"11187","KBSF","Y2013",1
"11188","KE","Y2013",0
"11189","KELYA","Y2013",1
"11190","KELYB","Y2013",1
"11191","KEQU","Y2013",1
"11192","KERX","Y2013",1
"11193","KEYW","Y2013",1
"11194","KFRC","Y2013",1
"11195","KGJI","Y2013",1
"11196","KHC","Y2013",0
"11197","KIDS","Y2013",0
"11198","KIN","Y2013",0
"11199","KIRK","Y2013",1
"11200","KLAC","Y2013",1
"11201","KLIC","Y2013",1
"11202","KLXI","Y2013",0
"11203","KMDA","Y2013",1
"11204","KMPH","Y2013",0
"11205","KNDI","Y2013",1
"11206","KONA","Y2013",1
"11207","KONE","Y2013",1
"11208","KOOL","Y2013",1
"11209","KOPN","Y2013",1
"11210","KOSS","Y2013",1
"11211","KPTI","Y2013",1
"11212","KRNT","Y2013",0
"11213","KRYS","Y2013",NA
"11214","KTCC","Y2013",1
"11215","KTEC","Y2013",1
"11216","KTOS","Y2013",1
"11217","KTOV","Y2013",0
"11218","KTWO","Y2013",0
"11219","KURA","Y2013",0
"11220","KVHI","Y2013",1
"11221","KZIA","Y2013",1
"11222","LABL","Y2013",1
"11223","LAKE","Y2013",1
"11224","LAMR","Y2013",1
"11225","LANC","Y2013",1
"11226","LAND","Y2013",1
"11227","LAUR","Y2013",0
"11228","LAWS","Y2013",1
"11229","LAYN","Y2013",1
"11230","LBCC","Y2013",0
"11231","LBIX","Y2013",1
"11232","LBRDA","Y2013",1
"11233","LBRDK","Y2013",1
"11234","LBTYA","Y2013",1
"11235","LBTYB","Y2013",1
"11236","LBTYK","Y2013",1
"11237","LCUT","Y2013",1
"11238","LE","Y2013",1
"11239","LECO","Y2013",1
"11240","LEDS","Y2013",1
"11241","LENS","Y2013",0
"11242","LEXEA","Y2013",0
"11243","LEXEB","Y2013",0
"11244","LFUS","Y2013",1
"11245","LFVN","Y2013",1
"11246","LGCY","Y2013",1
"11247","LGCYO","Y2013",NA
"11248","LGCYP","Y2013",NA
"11249","LGIH","Y2013",0
"11250","LGND","Y2013",1
"11251","LHCG","Y2013",1
"11252","LIFE","Y2013",0
"11253","LILA","Y2013",0
"11254","LILAK","Y2013",0
"11255","LINC","Y2013",1
"11256","LIND","Y2013",1
"11257","LINK","Y2013",1
"11258","LINU","Y2013",1
"11259","LITE","Y2013",0
"11260","LIVN","Y2013",0
"11261","LJPC","Y2013",1
"11262","LKQ","Y2013",1
"11263","LLIT","Y2013",1
"11264","LLNW","Y2013",1
"11265","LMAT","Y2013",1
"11266","LMB","Y2013",0
"11267","LMNR","Y2013",1
"11268","LMNX","Y2013",1
"11269","LMRK","Y2013",0
"11270","LNCE","Y2013",1
"11271","LNDC","Y2013",1
"11272","LNTH","Y2013",0
"11273","LOAN","Y2013",1
"11274","LOCO","Y2013",1
"11275","LOGI","Y2013",1
"11276","LOGM","Y2013",1
"11277","LONE","Y2013",0
"11278","LOOP","Y2013",0
"11279","LOPE","Y2013",1
"11280","LORL","Y2013",1
"11281","LOXO","Y2013",0
"11282","LPCN","Y2013",1
"11283","LPNT","Y2013",1
"11284","LPSN","Y2013",1
"11285","LPTH","Y2013",1
"11286","LPTX","Y2013",0
"11287","LQDT","Y2013",1
"11288","LRAD","Y2013",1
"11289","LRCX","Y2013",1
"11290","LSCC","Y2013",1
"11291","LSTR","Y2013",1
"11292","LSXMK","Y2013",0
"11293","LTBR","Y2013",1
"11294","LTRPA","Y2013",1
"11295","LTRPB","Y2013",1
"11296","LTRX","Y2013",1
"11297","LULU","Y2013",1
"11298","LUNA","Y2013",1
"11299","LVNTA","Y2013",1
"11300","LVNTB","Y2013",1
"11301","LWAY","Y2013",1
"11302","LXRX","Y2013",1
"11303","LYTS","Y2013",1
"11304","MACK","Y2013",1
"11305","MAGS","Y2013",1
"11306","MAMS","Y2013",1
"11307","MANH","Y2013",1
"11308","MANT","Y2013",1
"11309","MAR","Y2013",1
"11310","MARA","Y2013",1
"11311","MARK","Y2013",1
"11312","MARPS","Y2013",1
"11313","MASI","Y2013",1
"11314","MAT","Y2013",1
"11315","MATR","Y2013",1
"11316","MATW","Y2013",1
"11317","MAYS","Y2013",0
"11318","MB","Y2013",0
"11319","MBII","Y2013",1
"11320","MBIO","Y2013",NA
"11321","MBOT","Y2013",1
"11322","MBRX","Y2013",0
"11323","MBUU","Y2013",0
"11324","MBVX","Y2013",1
"11325","MCEP","Y2013",1
"11326","MCFT","Y2013",0
"11327","MCHP","Y2013",1
"11328","MCHX","Y2013",1
"11329","MCRB","Y2013",0
"11330","MCRI","Y2013",1
"11331","MDB","Y2013",0
"11332","MDCA","Y2013",1
"11333","MDCO","Y2013",1
"11334","MDGL","Y2013",1
"11335","MDGS","Y2013",0
"11336","MDLZ","Y2013",1
"11337","MDRX","Y2013",1
"11338","MDSO","Y2013",1
"11339","MDWD","Y2013",1
"11340","MDXG","Y2013",1
"11341","MEDP","Y2013",0
"11342","MEET","Y2013",1
"11343","MEIP","Y2013",1
"11344","MELI","Y2013",1
"11345","MEOH","Y2013",1
"11346","MERC","Y2013",1
"11347","MESO","Y2013",1
"11348","METC","Y2013",0
"11349","MGEE","Y2013",1
"11350","MGEN","Y2013",0
"11351","MGI","Y2013",1
"11352","MGIC","Y2013",1
"11353","MGLN","Y2013",1
"11354","MGNX","Y2013",1
"11355","MGPI","Y2013",1
"11356","MGRC","Y2013",1
"11357","MICT","Y2013",1
"11358","MIDD","Y2013",1
"11359","MIK","Y2013",1
"11360","MIME","Y2013",0
"11361","MIND","Y2013",1
"11362","MINI","Y2013",1
"11363","MITK","Y2013",1
"11364","MITL","Y2013",1
"11365","MKSI","Y2013",1
"11366","MLAB","Y2013",1
"11367","MLCO","Y2013",1
"11368","MLHR","Y2013",1
"11369","MLNK","Y2013",1
"11370","MLNT","Y2013",1
"11371","MLNX","Y2013",1
"11372","MMLP","Y2013",1
"11373","MMSI","Y2013",1
"11374","MMYT","Y2013",1
"11375","MNDO","Y2013",1
"11376","MNGA","Y2013",1
"11377","MNKD","Y2013",1
"11378","MNLO","Y2013",0
"11379","MNOV","Y2013",1
"11380","MNRO","Y2013",1
"11381","MNST","Y2013",1
"11382","MNTA","Y2013",1
"11383","MNTX","Y2013",1
